/Users/vinayak/Desktop/Data1/IMG/center_2020_07_29_17_31_48_064.jpg, /Users/vinayak/Desktop/Data1/IMG/left_2020_07_29_17_31_48_064.jpg, /Users/vinayak/Desktop/Data1/IMG/right_2020_07_29_17_31_48_064.jpg, 0, 0, 0, 8.010484E-05
/Users/vinayak/Desktop/Data1/IMG/center_2020_07_29_17_31_48_165.jpg, /Users/vinayak/Desktop/Data1/IMG/left_2020_07_29_17_31_48_165.jpg, /Users/vinayak/Desktop/Data1/IMG/right_2020_07_29_17_31_48_165.jpg, 0, 0, 0, 8.181848E-05
/Users/vinayak/Desktop/Data1/IMG/center_2020_07_29_17_31_48_268.jpg, /Users/vinayak/Desktop/Data1/IMG/left_2020_07_29_17_31_48_268.jpg, /Users/vinayak/Desktop/Data1/IMG/right_2020_07_29_17_31_48_268.jpg, 0, 0, 0, 8.010894E-05
/Users/vinayak/Desktop/Data1/IMG/center_2020_07_29_17_31_48_371.jpg, /Users/vinayak/Desktop/Data1/IMG/left_2020_07_29_17_31_48_371.jpg, /Users/vinayak/Desktop/Data1/IMG/right_2020_07_29_17_31_48_371.jpg, 0, 0, 0, 8.087145E-05
/Users/vinayak/Desktop/Data1/IMG/center_2020_07_29_17_31_48_473.jpg, /Users/vinayak/Desktop/Data1/IMG/left_2020_07_29_17_31_48_473.jpg, /Users/vinayak/Desktop/Data1/IMG/right_2020_07_29_17_31_48_473.jpg, 0, 0, 0, 8.036195E-05
/Users/vinayak/Desktop/Data1/IMG/center_2020_07_29_17_31_48_574.jpg, /Users/vinayak/Desktop/Data1/IMG/left_2020_07_29_17_31_48_574.jpg, /Users/vinayak/Desktop/Data1/IMG/right_2020_07_29_17_31_48_574.jpg, 0, 0, 0, 8.070776E-05
/Users/vinayak/Desktop/Data1/IMG/center_2020_07_29_17_31_48_676.jpg, /Users/vinayak/Desktop/Data1/IMG/left_2020_07_29_17_31_48_676.jpg, /Users/vinayak/Desktop/Data1/IMG/right_2020_07_29_17_31_48_676.jpg, 0, 0, 0, 8.199672E-05
/Users/vinayak/Desktop/Data1/IMG/center_2020_07_29_17_31_48_779.jpg, /Users/vinayak/Desktop/Data1/IMG/left_2020_07_29_17_31_48_779.jpg, /Users/vinayak/Desktop/Data1/IMG/right_2020_07_29_17_31_48_779.jpg, 0, 0, 0, 8.077983E-05
/Users/vinayak/Desktop/Data1/IMG/center_2020_07_29_17_31_48_882.jpg, /Users/vinayak/Desktop/Data1/IMG/left_2020_07_29_17_31_48_882.jpg, /Users/vinayak/Desktop/Data1/IMG/right_2020_07_29_17_31_48_882.jpg, 0, 0, 0, 8.194442E-05
/Users/vinayak/Desktop/Data1/IMG/center_2020_07_29_17_31_48_984.jpg, /Users/vinayak/Desktop/Data1/IMG/left_2020_07_29_17_31_48_984.jpg, /Users/vinayak/Desktop/Data1/IMG/right_2020_07_29_17_31_48_984.jpg, 0, 0, 0, 8.037062E-05
/Users/vinayak/Desktop/Data1/IMG/center_2020_07_29_17_31_49_085.jpg, /Users/vinayak/Desktop/Data1/IMG/left_2020_07_29_17_31_49_085.jpg, /Users/vinayak/Desktop/Data1/IMG/right_2020_07_29_17_31_49_085.jpg, 0, 0, 0, 8.202034E-05
/Users/vinayak/Desktop/Data1/IMG/center_2020_07_29_17_31_49_187.jpg, /Users/vinayak/Desktop/Data1/IMG/left_2020_07_29_17_31_49_187.jpg, /Users/vinayak/Desktop/Data1/IMG/right_2020_07_29_17_31_49_187.jpg, 0, 0, 0, 7.993069E-05
/Users/vinayak/Desktop/Data1/IMG/center_2020_07_29_17_31_49_288.jpg, /Users/vinayak/Desktop/Data1/IMG/left_2020_07_29_17_31_49_288.jpg, /Users/vinayak/Desktop/Data1/IMG/right_2020_07_29_17_31_49_288.jpg, 0, 0.2937087, 0, 0.1855672
/Users/vinayak/Desktop/Data1/IMG/center_2020_07_29_17_31_49_389.jpg, /Users/vinayak/Desktop/Data1/IMG/left_2020_07_29_17_31_49_389.jpg, /Users/vinayak/Desktop/Data1/IMG/right_2020_07_29_17_31_49_389.jpg, 0, 0.5862179, 0, 0.7217215
/Users/vinayak/Desktop/Data1/IMG/center_2020_07_29_17_31_49_491.jpg, /Users/vinayak/Desktop/Data1/IMG/left_2020_07_29_17_31_49_491.jpg, /Users/vinayak/Desktop/Data1/IMG/right_2020_07_29_17_31_49_491.jpg, 0, 0.8918999, 0, 1.663327
/Users/vinayak/Desktop/Data1/IMG/center_2020_07_29_17_31_49_593.jpg, /Users/vinayak/Desktop/Data1/IMG/left_2020_07_29_17_31_49_593.jpg, /Users/vinayak/Desktop/Data1/IMG/right_2020_07_29_17_31_49_593.jpg, 0, 0.7889367, 0, 2.741347
/Users/vinayak/Desktop/Data1/IMG/center_2020_07_29_17_31_49_695.jpg, /Users/vinayak/Desktop/Data1/IMG/left_2020_07_29_17_31_49_695.jpg, /Users/vinayak/Desktop/Data1/IMG/right_2020_07_29_17_31_49_695.jpg, 0, 0.6189752, 0, 3.484826
/Users/vinayak/Desktop/Data1/IMG/center_2020_07_29_17_31_49_798.jpg, /Users/vinayak/Desktop/Data1/IMG/left_2020_07_29_17_31_49_798.jpg, /Users/vinayak/Desktop/Data1/IMG/right_2020_07_29_17_31_49_798.jpg, 0, 0.9177779, 0, 4.400007
/Users/vinayak/Desktop/Data1/IMG/center_2020_07_29_17_31_49_899.jpg, /Users/vinayak/Desktop/Data1/IMG/left_2020_07_29_17_31_49_899.jpg, /Users/vinayak/Desktop/Data1/IMG/right_2020_07_29_17_31_49_899.jpg, 0, 1, 0, 5.55441
/Users/vinayak/Desktop/Data1/IMG/center_2020_07_29_17_31_50_001.jpg, /Users/vinayak/Desktop/Data1/IMG/left_2020_07_29_17_31_50_001.jpg, /Users/vinayak/Desktop/Data1/IMG/right_2020_07_29_17_31_50_001.jpg, 0, 1, 0, 6.705091
/Users/vinayak/Desktop/Data1/IMG/center_2020_07_29_17_31_50_103.jpg, /Users/vinayak/Desktop/Data1/IMG/left_2020_07_29_17_31_50_103.jpg, /Users/vinayak/Desktop/Data1/IMG/right_2020_07_29_17_31_50_103.jpg, 0, 1, 0, 8.071192
/Users/vinayak/Desktop/Data1/IMG/center_2020_07_29_17_31_50_203.jpg, /Users/vinayak/Desktop/Data1/IMG/left_2020_07_29_17_31_50_203.jpg, /Users/vinayak/Desktop/Data1/IMG/right_2020_07_29_17_31_50_203.jpg, 0, 1, 0, 9.197433
